GalaxyID,DiscToTotal,n_r,q_r,re_r,pa_r,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate,rhalf_ellip,gini,m20,concentration,asymmetry,smoothness,SDSS_g,SDSS_r,SDSS_i,g-r,g-i
37177.0,0.7330597060598111,1.2851,0.8066,3.694,-6.421,22971785200.0,0.0,78297194000.0,10853990.0,3083939.0,8.581339,0.0,14.35175448582076,0.5246340082235732,-1.7232993157546073,2.938193938569451,0.0560515157242378,0.0331733094593408,-19.44359,-20.23058,-20.570898,0.7869899999999994,1.1273079999999993
37879.0,0.2627019811258276,1.6089,0.5286,2.166,-50.9365,19706650600.0,0.0,57423757000.0,28034106.0,22159704.0,9.174948,0.0,9.006298866397993,0.5033991915707365,-1.751376983444636,2.7502511690355425,0.0410047447701741,0.0409328276683016,-19.188559,-19.986584,-20.329853,0.7980249999999991,1.1412939999999985
38952.0,0.1014735483508597,1.7198,0.8433,3.434,56.6627,18503469100.0,0.0,41911685000.0,71482352.0,65924828.0,9.594772,0.0,12.36292981823059,0.5234622668325434,-1.9120460836471165,3.088045395900276,0.0477594014426541,0.0250598521866752,-19.195171,-19.960503,-20.29527,0.7653320000000008,1.1000990000000002
40905.0,0.5543277090668501,2.1017,0.5942,4.463,-20.6854,13129324500.0,0.0,92122325000.0,14578721.0,1609548.6,6.9448395,0.0,17.36545569181919,0.5441905887231819,-1.8830510427364096,3.170289289180781,0.0708815716156061,0.0175471255961624,-19.104641,-19.848288,-20.171204,0.7436469999999993,1.0665629999999986
42234.0,0.3971161438622097,1.2761,0.6533,5.517,77.2451,21211105300.0,1805512320.0,244984119000.0,14548729.0,5466799.5,6.477299,0.7066836,20.55008927064002,0.5012547919974782,-1.843147700035624,2.911582639538488,0.1294085142850582,0.0053034765573106,-19.564796,-20.260365,-20.57802,0.695568999999999,1.0132239999999977
43262.0,0.4244323279710282,1.0689,0.5073,1.739,-35.471,21991327700.0,0.0,37985190000.0,26051864.0,24791814.0,9.193968,0.0,7.722220138672177,0.5108723524423474,-1.6893070877023606,2.7275721296713176,0.0728126348599086,0.0078880003597397,-19.235567,-20.04978,-20.397968,0.8142129999999987,1.1624009999999991
44049.0,0.624028295410757,1.6594,0.9005,4.548,78.6111,15863346200.0,0.0,61233910000.0,0.0,0.0,8.554281,0.0,18.966230123438773,0.5253313097318961,-1.8518862440454704,3.003382657366954,0.0942179773754045,0.0156296520301787,-19.070366,-19.837255,-20.172167,0.766888999999999,1.1018010000000018
44842.0,0.6549843337092267,1.7124,0.7809,5.094,84.5503,15773827100.0,0.0,79935660000.0,12798981.0,1231521.9,8.095734,0.0,18.62240057075631,0.5457190337940439,-1.9510388886113457,3.272056739931166,0.0926657214701811,0.0016668709375285,-19.12652,-19.89545,-20.229197,0.768930000000001,1.102677
47025.0,0.2157327076312916,1.7676,0.7114,2.302,-46.6496,16252203000.0,0.0,75262640000.0,14327560.0,7672966.0,8.620976,0.0,8.955767580333136,0.5163841297209348,-1.7991024232126254,2.850792185454272,0.0441926054041566,0.036194425771478,-19.044283,-19.837008,-20.178392,0.7927250000000008,1.1341089999999987
48442.0,0.579190294798647,1.3096,0.9245,2.105,-2.9437,15053407200.0,0.0,53245190000.0,26777780.0,24635188.0,10.332836,0.0,8.591029187686607,0.5160409939301746,-1.7049253853805943,2.751623018220928,0.0557569663296221,0.04924391251148,-18.86085,-19.644135,-19.985804,0.7832849999999993,1.1249540000000025
50759.0,0.8209722099445838,0.9801,0.8168,4.972,-88.3842,31564300300.0,5082907600.0,163022193000.0,10872860.0,1205329.9,7.770983,2.389063,20.628203817069465,0.4978755988466509,-1.6512443074424197,2.7536303398028905,0.1646344201410877,0.0235081070195951,-20.068287,-20.714941,-20.987278,0.6466539999999981,0.9189909999999984
52523.0,0.7298080097335942,2.4497,0.7524,6.098,8.9246,11015049200.0,228838032.0,84821959000.0,10893582.0,986189.1,6.7362328,0.1334417,19.825365105724845,0.5539789173508881,-2.0985376721470006,3.4985464821178702,0.1147778009840165,0.0077446297444312,-19.154936,-19.81444,-20.115032,0.6595040000000019,0.960096
54528.0,0.4668010390691057,2.031,0.7223,3.374,0.6395,15024617500.0,0.0,58994356000.0,14502150.0,4206629.0,8.049236,0.0,12.04663334937749,0.5561076408574922,-1.8982125452215504,3.2307019783467843,0.0496718820613751,0.0024104715129623,-19.084604,-19.853088,-20.18652,0.7684840000000008,1.1019160000000028
56544.0,0.4862615025213259,1.5152,0.8843,2.349,9.9035,10555963400.0,0.0,38372995000.0,10914990.0,1270197.0,8.822393,0.0,10.380831304618573,0.5042031345716692,-1.773628915378524,2.858064813834983,0.0972123074495281,0.0029351307580261,-18.5806,-19.365726,-19.70653,0.7851259999999982,1.1259300000000003
56966.0,0.4826024075588894,2.2771,0.7946,3.832,-35.2945,24513490900.0,0.0,77337387000.0,31379472.0,21199058.0,7.7259383,0.0,14.712505340432529,0.5707560476917677,-1.9451222504472792,3.3864361562319973,0.0605700254644954,0.0006169130933605,-19.634417,-20.41442,-20.74861,0.7800030000000007,1.1141930000000002
57962.0,0.3633835817307872,2.0446,0.7863,3.347,19.3461,15569965100.0,0.0,38828659000.0,27210428.0,5344849.0,6.96007,0.0,12.86869850109666,0.5550592854805948,-1.9446201677988912,3.2506933739191126,0.0737378022956611,0.0204510804768628,-19.210855,-19.982971,-20.313456,0.7721160000000005,1.102601
61600.0,0.5324673789417363,2.2401,0.6885,3.843,59.8093,12220207100.0,0.0,51025027000.0,12670846.0,1901489.6,7.7245617,0.0,12.580679664136875,0.5500199314053058,-1.910504926386705,3.174074215813148,0.0561726612244522,0.022865063705922,-18.86901,-19.635918,-19.968948,0.7669080000000008,1.0999380000000016
64010.0,0.4271811525951007,1.1484,0.6263,3.395,15.7913,11549554700.0,0.0,23626827800.0,0.0,0.0,9.079327,0.0,9.846828698694535,0.528629437572961,-1.8372511806526568,2.9564469014851182,0.0727131747030817,0.0011774950760731,-18.675657,-19.455654,-19.796629,0.779996999999998,1.1209719999999983
65696.0,0.5148025835789812,0.6375,0.5748,1.608,36.7514,18428780500.0,0.0,14775249900.0,32717076.0,31613842.0,9.63408,0.0,5.79726791602168,0.443731360488015,-1.5105380049060544,2.298461227486644,0.0837194232379908,0.06187508757333,-18.999949,-19.820177,-20.170677,0.8202280000000002,1.1707280000000004
68767.0,0.5915845013535335,1.2843,0.7634,1.636,-69.846,11333333000.0,0.0,24702978000.0,28057294.0,21864852.0,11.154745,0.0,6.655071905090273,0.4810165904112775,-1.696876562327274,2.587873583042441,0.0547817642136621,0.0044543264950429,-18.41724,-19.223337,-19.573008,0.8060970000000012,1.155768000000002
70222.0,0.5981123819842005,0.8081,0.6392,2.716,-70.0623,11424725000.0,0.0,19002290200.0,12839760.0,3013894.5,7.2088876,0.0,9.548222904886604,0.5021862363081991,-1.6773811631576987,2.6990659662105587,0.0593330475752825,0.0443289694545473,-18.761402,-19.566086,-19.907246,0.8046839999999982,1.1458440000000003
122971.0,0.5012324496771687,1.4448,0.6852,1.403,-67.1125,44496630000.0,0.0,65984483000.0,79731960.0,69344960.0,9.069182,0.0,6.99012857030562,0.5081440618107214,-1.5958694579639343,2.6412835117897737,0.0231247436376239,0.0125111941897908,-20.007807,-20.824442,-21.17274,0.8166350000000016,1.164933000000001
124304.0,0.4877775639593512,3.1009,0.8774,1.942,55.921,49003225000.0,4802287.5,66905518000.0,156838384.0,154232176.0,9.7084055,0.0,8.402788099880766,0.5518907337845419,-1.7733653011158357,2.972858553605491,0.0434356131045629,0.0383744165265719,-20.097113,-20.906786,-21.253822,0.8096730000000001,1.156708999999999
127772.0,0.4019251207371045,0.9854,0.6212,3.755,49.1782,37754999000.0,0.0,89368936000.0,147976992.0,137476688.0,9.862646,0.0,13.04488169798634,0.5124614978579262,-1.7460238925420528,2.7752612468060045,0.044222321548739,0.0270573191006844,-19.935986,-20.704485,-21.041079,0.7684989999999985,1.105093
130678.0,0.3944799085865171,0.8307,0.3648,2.126,0.9687,37581246000.0,0.0,65897226000.0,50822504.0,42524012.0,9.523243,0.0,7.400614646883696,0.4902164850233279,-1.5370786268079195,2.5545913675862097,0.0469600431174654,0.0114217349328177,-19.772417,-20.59505,-20.94623,0.8226329999999997,1.173812999999999
131933.0,0.6453630968805968,2.1125,0.596,2.691,-46.0839,27742646300.0,0.0,91443675000.0,72658432.0,17297218.0,9.122899,0.0,8.675177268215759,0.5410155298482628,-1.7161313617579668,2.9497292357613736,0.0493226676350245,0.0494129912249885,-19.564087,-20.355345,-20.698036,0.7912579999999991,1.1339489999999977
132809.0,0.6639000777832,1.9466,0.6619,6.505,55.0036,55072150000.0,3594730500.0,1112264150000.0,56972204.0,29277238.0,7.0252843,1.2469146,24.661072354748843,0.5124975065079931,-2.0013369083601957,3.320117296847962,0.1061644848200347,0.0141283181997374,-20.606611,-21.313717,-21.632002,0.7071059999999996,1.025390999999999
135178.0,0.7038195532753497,1.8071,0.8104,4.678,-24.9354,28474419200.0,0.0,79169749000.0,26362172.0,24275416.0,8.661936,0.0,14.288510534854082,0.5704698244086284,-1.9978402222761928,3.393171566934837,0.0508451573484099,0.0235577706759729,-19.67026,-20.457945,-20.797424,0.7876849999999997,1.1271640000000005
136322.0,0.7151183921127251,1.2522,0.8266,4.809,-7.8561,14035118100.0,399374304.0,164350411000.0,14630361.0,1587108.0,6.874699,0.24967183,19.072922202909563,0.5291940761637507,-1.634177538671726,2.8637713753225427,0.1589891161021263,0.020667442322007,-19.343058,-20.001684,-20.303885,0.6586260000000017,0.960827000000002
137389.0,0.7645703144165157,2.2207,0.406,6.424,69.7839,15027978200.0,0.0,122962264000.0,10883389.0,963302.25,7.1245174,0.0,21.72760733036384,0.567454064835657,-2.0034289730751462,3.521281341951654,0.1170363761983524,0.0093632570553482,-19.21027,-19.96181,-20.28398,0.7515399999999985,1.0737099999999984
138061.0,0.5791380817801239,0.8498,0.4951,3.066,-25.2806,21675362300.0,0.0,65305829000.0,35634588.0,26841176.0,8.585876,0.0,7.184283127093472,0.5160244696926157,-1.7739897809272112,2.824190209560258,0.0292854282866689,0.0026671278060501,-19.374374,-20.16214,-20.501575,0.7877660000000013,1.1272009999999997
138873.0,0.7347030859526079,3.1989,0.5696,7.145,78.3456,12674635800.0,0.0,126151942000.0,5427183.0,484530.84,6.7395606,0.0,25.42006601763949,0.6031037887112355,-2.0998875965550843,3.741730323738539,0.1405222177378046,0.012189166996987,-19.201366,-19.9104,-20.219093,0.709033999999999,1.0177270000000007
139400.0,0.659479293093733,1.3188,0.6714,6.784,81.7384,10725241900.0,1094522620.0,121575883000.0,9072548.0,1260358.8,6.183292,0.5413767,26.536856844511025,0.4842854518368097,-1.462149158781281,2.59586635245044,0.1362407509195743,0.0149957241675718,-19.261343,-19.893673,-20.160606,0.6323299999999996,0.8992630000000013
140114.0,0.6233577576071058,4.9264,0.7579,1.026,70.746,29288108000.0,0.0,29511721000.0,28960596.0,22361034.0,7.6045136,0.0,6.666293669372411,0.5414660822292854,-1.6319866608132136,2.796317506009302,0.0333773956495046,0.0092400047896131,-19.712606,-20.521748,-20.867842,0.8091419999999978,1.1552359999999986
141442.0,0.4675776217937293,1.6753,0.79,2.847,-34.1424,12190982100.0,0.0,79286084000.0,14577593.0,9054572.0,8.409282,0.0,9.941841432229342,0.5244550244168569,-1.8401239912081089,2.9563225119309373,0.0581424001795509,0.000838605415478,-18.82589,-19.593634,-19.92695,0.7677440000000004,1.1010600000000004
141999.0,0.6683786466912192,1.8484,0.7112,6.496,47.8007,16200331300.0,285693888.0,90125148000.0,12682383.0,3228861.2,6.5739317,0.18037185,23.02642213498857,0.5575861808053478,-1.8614994016976656,3.275405010844602,0.1297836521756072,0.0099806249848619,-19.523066,-20.20608,-20.509378,0.683014,0.9863120000000016
142886.0,0.1993030222191214,1.9334,0.6363,2.717,-84.639,14825918500.0,0.0,58897404000.0,56656172.0,40643740.0,9.961282,0.0,10.208971723997246,0.5434862273192891,-1.781974795406811,3.01076616792514,0.0798109463505853,0.003033061196417,-18.943096,-19.705107,-20.04102,0.7620110000000011,1.097923999999999
153309.0,0.647471879578575,0.6615,0.854,4.168,-44.8928,10477152300.0,408152896.0,30364882900.0,9055989.0,1197308.6,5.818489,0.2766308,14.95354143903282,0.4880165222993032,-1.5670041905288523,2.5871302066266795,0.2904398113750496,0.0114012072873059,-19.052483,-19.747938,-20.048656,0.6954550000000026,0.9961730000000024
156798.0,0.5291117726753538,1.949,0.8621,4.741,-0.2884,50575307000.0,0.0,190148952000.0,57966236.0,48814688.0,6.752063,0.0,16.905316265461984,0.5713465615724391,-1.973628777980511,3.4529321366742187,0.0529936339922821,0.010428509843272,-20.485933,-21.267258,-21.598942,0.7813250000000025,1.1130090000000017
159350.0,0.6259579438102716,1.4298,0.9374,3.411,-25.297,27223889900.0,11367968.0,103940596000.0,31225638.0,17914016.0,7.806455,0.0,12.749813120182504,0.5396222447389789,-1.8366887524925812,3.203108294675807,0.0980710173509147,0.0109320489225995,-19.701912,-20.48684,-20.824018,0.7849280000000007,1.1221059999999987
160527.0,0.4903886713256352,1.2998,0.8448,4.108,34.6667,21744257000.0,16873612.0,78035419000.0,24340612.0,18228754.0,7.29841,0.0,15.738481409345372,0.5524631389984932,-1.9339318923304525,3.1867462981243366,0.0853888909148744,0.0154957429197606,-19.58423,-20.35472,-20.68404,0.7704899999999988,1.099809999999998
165250.0,0.1076485842173663,1.2908,0.7086,5.6,40.6544,44598723000.0,149814288.0,84715315000.0,117127208.0,108745456.0,8.989779,0.0,20.29126452315592,0.5333631694931371,-1.860513018672258,3.0472882219857365,0.0556373238206356,0.0104185448368521,-20.09697,-20.891329,-21.232414,0.794359,1.1354439999999997
168530.0,0.5760704913022158,0.8267,0.8273,2.84,-68.8277,23601301500.0,41661012.0,147849445000.0,66850988.0,59141676.0,9.073638,0.0,9.84280685324152,0.5080853760662956,-1.614204654691455,2.69492601537399,0.0451636701688522,0.0443143954071579,-19.487335,-20.25728,-20.591063,0.7699449999999999,1.1037279999999967
169859.0,0.5436242195452491,1.4112,0.7186,2.383,76.2225,12850913300.0,0.0,64210293000.0,13652298.0,5328167.0,7.054975,0.0,8.56071310844217,0.5216074264136726,-1.7674074665517052,2.8805870993382907,0.0832992362397116,0.0414348675088161,-19.07969,-19.838804,-20.161177,0.7591140000000003,1.0814869999999992
172898.0,0.587316128493165,0.8604,0.7383,3.264,-44.7296,11024881700.0,1871882370.0,118017794000.0,5424805.5,535946.44,4.728484,1.1512977,14.051114285764276,0.4811202999676957,-1.5009126848136685,2.553089428267104,0.2111622741856553,0.0372506272012073,-19.612429,-20.181828,-20.436506,0.5693990000000007,0.8240770000000026
178838.0,0.5387685996133098,2.1517,0.561,1.949,-81.3994,23064481800.0,0.0,52333859000.0,16511753.0,11805126.0,6.999698,0.0,10.526056020647545,0.5511223151817829,-1.6609417908107282,2.97708484167776,0.0528561821372986,0.0153589040165861,-19.580938,-20.371935,-20.709257,0.7909970000000008,1.1283190000000012
180003.0,0.5522821002941598,1.6959,0.5543,3.279,-31.5649,12345685000.0,199286224.0,84676534000.0,7346446.0,821071.7,7.634133,0.007667395,12.810155652664108,0.5421535042608696,-1.9279427379020624,3.2334719215146253,0.0798598849035939,0.0259100588012045,-18.988241,-19.739214,-20.062902,0.7509730000000019,1.0746610000000023
180676.0,0.6792386016134434,1.4885,0.7731,3.247,-85.3682,19592286200.0,140195888.0,47389385000.0,21365758.0,11942717.0,7.505567,0.0,11.815316135286553,0.5501482257432314,-1.8760644000623925,3.165292726056003,0.0411147240148387,0.0096375913811019,-19.474525,-20.233694,-20.55913,0.759169,1.0846049999999998
197364.0,0.0888791414145639,3.2552,0.8475,7.32,-47.3889,226966946000.0,2667131960000.0,20642294400000.0,792062210.0,357617472.0,8.233105,1.513487,33.6731095815027,0.5990367646291073,-2.319146205884256,4.087951481810439,0.1123922124879391,0.0143989926514367,-21.384186,-22.101028,-22.421509,0.7168419999999998,1.0373230000000009
210844.0,0.5595432188016409,0.9094,0.648,3.877,-3.0514,11711000600.0,582482370.0,38683234000.0,7241721.5,927617.4,5.2526402,0.4148362,15.36285358045594,0.4992785172579699,-1.5188948182052682,2.5888916787182685,0.1068310331879559,0.0236757625594195,-19.20813,-19.901997,-20.21316,0.6938670000000009,1.005029999999998
213585.0,0.4532913931790001,1.8282,0.5011,3.217,-50.6151,23376076800.0,14313409.0,59837829000.0,51234708.0,43887960.0,8.32975,0.0,12.919306317012405,0.5436079824939024,-1.714230057787881,2.960484502638534,0.0825077755410927,0.0322404482794139,-19.52329,-20.296629,-20.629005,0.773339,1.105715
217859.0,0.4714553818789659,1.1354,0.9955,2.867,-2.0468,12136160300.0,0.0,38431166000.0,10901723.0,1996776.0,8.879077,0.0,11.89747195053724,0.4948662449273497,-1.787199663094562,2.8058927216493554,0.0820689023293854,0.0253911578736181,-18.729347,-19.517063,-19.859018,0.7877159999999996,1.1296709999999983
222320.0,0.6063865405775262,0.9859,0.4608,4.89,34.3652,13437476900.0,718210370.0,93886833000.0,7257906.5,743454.0,7.366855,0.35092425,19.79488830937812,0.5191097539745135,-1.6968761633171456,2.9020524921177824,0.1265828911188774,0.018990451435469,-19.021276,-19.735283,-20.064138,0.7140069999999987,1.0428619999999995
222927.0,0.7187887581514041,0.9355,0.4221,4.605,27.0852,14251467800.0,957794050.0,68786356000.0,9052335.0,1356680.6,5.4584107,0.59687984,15.98551950283402,0.4895054304460686,-1.5876733959981313,2.6317936070766312,0.1422532390379963,0.0088578881066772,-19.299795,-19.997887,-20.314438,0.698091999999999,1.0146429999999995
223470.0,0.4449613242642654,1.887,0.6503,2.107,2.0135,15181027300.0,132074888.0,99946234000.0,9840608.0,5424871.5,6.9075384,0.07347243,8.053920853397079,0.5371173977847331,-1.8269944117678456,3.017749359352777,0.0619041940296425,0.0024081554910999,-19.294815,-20.033646,-20.353298,0.7388310000000011,1.058482999999999
234331.0,0.7148560482674537,0.6816,0.3901,7.965,-1.1318,24050386900.0,1866006270.0,137805382000.0,14522597.0,3648289.5,6.168177,0.6218271,22.79548425857608,0.4980378149499148,-1.7404164269428513,2.795017103091233,0.1347445620601248,0.0159233395735006,-19.61542,-20.344559,-20.68088,0.729139,1.065459999999998
241396.0,0.5776134702054475,1.7036,0.5504,3.149,81.5691,13790573600.0,0.0,76183675000.0,10847718.0,1091956.6,7.659422,0.0,12.59964076748021,0.5380832828878858,-1.8178602489973157,3.0111876429110795,0.1218660914306723,0.0045237908894801,-19.06446,-19.834599,-20.163836,0.7701390000000004,1.0993759999999997
244671.0,0.4461268174093448,1.6143,0.914,3.282,29.5484,12282943500.0,688906180.0,155586101000.0,10965102.0,1569901.2,6.012677,0.36231396,14.105760913842444,0.4964499100707046,-1.7829216509773231,2.82564403451276,0.062057589455222,0.0283550112751225,-19.234331,-19.910501,-20.206488,0.676169999999999,0.9721569999999992
246135.0,0.3175256900045524,1.7233,0.9554,2.192,-85.1723,10960648200.0,0.0,64569004000.0,5423861.0,4136283.5,8.452505,0.0,7.906074291288252,0.5247767013433674,-1.820186966888008,2.890741038454987,0.0584370090080865,0.0019383232499952,-18.689215,-19.463009,-19.797943,0.7737939999999988,1.1087279999999993
246800.0,0.6151506729407152,1.0349,0.5802,4.132,53.5347,12503539700.0,980382660.0,66721309000.0,7276606.5,771446.9,6.3091803,0.51761025,18.51651487528872,0.5215654713228874,-1.6570096864345822,2.775983713117035,0.1046868351539722,0.0113319743941222,-19.118818,-19.815178,-20.13343,0.6963599999999985,1.0146119999999996
247998.0,0.2534753113926766,1.9637,0.7883,3.546,68.4526,19573532700.0,735783940.0,108254888000.0,34952148.0,14909188.0,6.972156,0.39593455,13.491479554256228,0.5738853594563846,-1.8681862250057455,3.2894858479320166,0.1451909454776283,0.0237153211388184,-19.314548,-20.06582,-20.40505,0.7512720000000002,1.0905020000000007
576778.0,0.4411339014829808,1.1805,0.5833,3.38,-80.5984,11169702900.0,312701952.0,60497089000.0,5474367.0,2232347.5,7.1378865,0.2157909,13.997252861816367,0.508274511485642,-1.5017463979693622,2.605018413688108,0.1580331436526044,0.0276785021572866,-19.07683,-19.750017,-20.058704,0.6731869999999986,0.9818739999999976
578842.0,0.5074350953249179,1.0429,0.4904,4.492,0.5287,15368859600.0,451550496.0,83561603000.0,9058176.0,2384132.0,6.189311,0.26831064,17.452537734718394,0.5448578157450563,-1.745700281118295,3.0265909032571168,0.1253481969129814,0.0224083417755073,-19.275938,-19.997566,-20.325153,0.721627999999999,1.0492150000000002
584356.0,0.6223741823217245,0.9428,0.5926,4.356,-89.0751,37435281000.0,951871870.0,179019039000.0,56419768.0,45397788.0,7.840314,0.49826005,15.536495673733592,0.5009959971277432,-1.56528903769584,2.6027687495728733,0.1281176566899272,0.0131005930510807,-20.014832,-20.744514,-21.084925,0.7296820000000004,1.070093
592033.0,0.4758480018710334,2.054,0.4866,3.137,74.5457,13705076700.0,107592392.0,91210998000.0,9043891.0,2920862.8,7.255478,0.005133131,12.203742751493497,0.5782561344988132,-1.945409403039032,3.37825046354429,0.09570310811941,0.0233091050846647,-19.129421,-19.886618,-20.209326,0.7571969999999979,1.079905
608838.0,0.6705394636615124,1.4302,0.6609,4.463,7.797,27343902700.0,621316860.0,43346555000.0,14557872.0,2498092.2,6.7200103,0.43753296,16.308381610855815,0.4981684967343247,-1.7300992782844729,2.9035328479237847,0.071921366127158,0.0057237310999322,-19.789303,-20.53762,-20.867853,0.7483170000000001,1.07855
611456.0,0.7028576291901518,0.9626,0.4565,9.075,36.0861,60559958000.0,6833938900.0,278441722000.0,28492772.0,8568023.0,5.6970863,4.128483,31.229583416895288,0.4969228099345361,-1.61016136398277,2.5261996786829326,0.1532401952066597,0.0257291008674083,-20.69275,-21.370201,-21.677809,0.6774510000000014,0.9850589999999996
615891.0,0.5919848649361086,0.8948,0.4958,5.27,-81.6946,12365574100.0,1452708740.0,154800800000.0,10990115.0,1695298.8,6.0692024,0.62786037,21.80550480071257,0.51951168389253,-1.5592296010955655,2.681536362655264,0.143045059287505,0.0127133899596215,-19.223883,-19.895845,-20.196447,0.6719620000000006,0.9725639999999984
