GalaxyID,n_r,pa_r,q_r,re_r,mag_r,flag_r,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r80,gini,m20,gini_m20_bulge,sn_per_pixel,concentration,asymmetry,smoothness,multimode,intensity,deviation,outer_asymmetry,shape_asymmetry,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic,DiscToTotal
9089858,1.6215,0.7413,0.7132,8.168,17.8481,0,20873252900.0,11197877200.0,707098510000.0,21698636.0,14365414.0,7.6537704,1.1125256,167.852722668428,167.202945837017,0.3926091402485685,1.6463863160687662,0.022309915829964912,168.68713623812613,167.54015652008124,0.3927176672329252,1.6466805405708276,0.022659725876698643,0.32013881799443705,0.3193403230749168,66.8455164474224,80.7588182114429,142.86743901019338,195.61351672585457,27.24976674221487,33.75386081930241,11.06557425456523,52.055327436339006,0.5416842155259923,-2.0230750917873963,0.12332790546232797,0.041845930949204954,3.3624561289240535,0.2004850075369495,0.0301310015249244,0.0332096802685038,0.09062942891534934,0.0478950282892127,0.27870587374134015,0.11431503234495832,4.249206761988779e-05,29.710127220341267,0.9971796829217284,168.83819497254063,167.15370874992345,0.36026298247015304,3.133810197337792,-5.047210903594315e-10,2.0431112425070952e-09,1.1765958191882154e-07,0,0,335,335,336,336,0,0,0.6192204342880696
9091411,2.5399,84.2757,0.8158,10.445,17.4026,0,30352640000.0,51323687000.0,1136899390000.0,29176116.0,11684478.0,7.3522353,1.6473728,167.66041195754602,168.7177050322508,0.06099133605623852,1.0649529002214737,-0.080843982242547,167.82147663101043,167.71374388963693,0.06073809710907718,1.0646657731162452,-0.08188741204095673,0.4942755630551817,0.4942755606646828,120.28948880965315,123.2074976493291,168.37661287886627,174.356460016748,37.06591772969943,38.21709319418274,13.136636922264527,86.49254356663336,0.5931869894001446,-2.341211290507049,0.598735021852101,0.0272082900703666,4.092472360969564,0.2634189071250803,0.06447630830054943,0.04973154973154973,0.5142109312268824,0.01696891829036351,0.4003986126512626,0.013976966958076905,4.05951583521214e-05,27.663906455273334,1.2296994063191917,167.6685077587235,167.1579927370628,0.07729084943449303,0.16522278631259368,-6.6779531822087325e-09,-2.5162091648622867e-09,1.69146894733645e-07,0,0,335,335,336,336,0,0,0.7284993471976239
9092694,1.6357,-65.9287,0.5135,6.235,18.1053,0,15548808200.0,48096395000.0,917519730000.0,23617098.0,3419742.8,5.4139915,1.0899326,171.40304486659213,167.67252829778542,0.4422840539489017,1.7930274489737816,-0.016234941340993538,167.42835234907238,167.61515892678517,0.44592222402808546,1.8048007759305775,-0.01565757857267483,0.2827947775540936,0.28529920665607666,45.463429030346916,57.36995148644521,152.1761520929013,216.2537461822692,20.78797382935969,26.41098912781698,6.748707132895163,37.20283914987502,0.5691483201278046,-2.133155477052335,0.3355609302299003,0.0550558288180129,3.7067775130703478,0.17940719857434206,0.009500031019613499,0.02963147410358566,0.031173006972683933,0.08285420397714416,0.30699395785585915,0.08737016866195907,6.300964120897118e-05,22.424402046116345,1.4521147990016405,167.55851003539698,167.55992109469366,0.41608493616331255,0.06691895461431073,-4.687205815440829e-10,1.897381163654562e-09,1.0926721453615002e-07,0,0,335,335,336,336,0,0,0.3236936311690009
9094127,2.4009,70.0936,0.9695,11.515,17.5596,0,19366547500.0,46500078000.0,930385100000.0,12855022.0,1151761.1,6.224809,1.5755022,166.68194291266164,168.2756947216471,0.09560909634330073,1.1057165612311304,0.27833548312032347,168.25838847121932,166.85616116718808,0.09497162410853,1.104937730836319,0.27240092111672753,0.40750392818738423,0.4075102178598817,118.88649471834471,121.5868576441786,168.21065554913852,174.6167596118419,38.00812879420607,39.9310221270476,14.251884332550786,80.06529161858693,0.600619882924095,-2.2576840616682725,0.5776434752103832,0.02554407025833206,3.7478600040808874,0.25158739879881736,0.06586494256999781,0.03853083285562198,0.09336000219495774,0.038498006288637046,0.3652963612478805,0.02963009413800574,2.970611984782913e-05,30.893889491147686,1.0121883590829772,168.46400147115915,166.37053229397122,0.0561887381792389,2.9059898467070764,-5.505619395137314e-09,-2.074481446979251e-09,1.3945267342602001e-07,0,0,335,335,336,336,0,0,0.6635492695364928
9095346,1.6429,81.2522,0.5148,8.225,17.6273,0,23681845200.0,47858258000.0,1041344890000.0,27629798.0,18737440.0,5.9102955,1.8933191,169.1686688753784,168.4381959923501,0.3784372910134475,1.608848126732833,-0.11538969717123121,167.19040939138355,168.15971050865986,0.37952951062515206,1.6116801961162492,-0.11358490521802588,0.42103111565232815,0.4199619392685745,55.510690749557625,66.26347461984905,135.98833080517136,192.4645037856343,23.153247434033407,28.438067475924964,9.354275564807912,43.013239659453184,0.5273110373929786,-1.8972609383701275,-0.03500853461425768,0.05827373172026803,3.3129599717352476,0.17279662969251844,0.020095640183888305,0.022641509433962263,0.01966912363099851,0.10335780267259898,0.2491043232781827,0.12684597946867449,7.35300842650259e-05,26.07168581272183,1.0839793786083516,167.88555277737606,168.25437966066036,0.3659859041027382,3.074921594967343,7.4499564452936044e-09,9.443733226365683e-09,1.4907433798339737e-07,0,0,335,335,336,336,0,0,0.5388804952006541
9098658,1.504,51.7379,0.6324,4.963,18.3344,0,20836972500.0,29702627300.0,1234043670000.0,43642420.0,28362046.0,7.2568817,0.6740512,167.77181015258435,167.15088609487782,0.3152848401482532,1.4604613109727527,-0.10343315849590298,167.43182180133928,167.8594877898468,0.3147533870587237,1.4593286287220177,-0.10445848405158599,0.2404701191754275,0.24132313439318764,30.523227638150633,36.6745394325108,120.30610603868232,139.51971600816535,14.680435615809937,17.228833612551583,6.141176893957563,24.850152558318346,0.534803165361563,-1.801503399844186,-0.06428247536824205,0.07356611431810736,3.0353872601992444,0.1263088366565192,0.006335141470701906,0.007481296758104738,0.01662150530652663,0.09546085333179563,0.19940451616495058,0.12675052594135694,8.302196189695883e-05,17.716818129735994,1.4335975459187889,167.72316583193953,167.6464777967842,0.33870889669120446,3.0520243770881543,6.928004527428354e-10,2.6269928757823693e-10,8.890069450587669e-08,0,0,335,335,336,336,0,0,0.1223076502356396
9100587,2.2942,-52.1883,0.8465,8.596,17.6447,0,11082032100.0,45733966000.0,726857020000.0,32640808.0,3974488.8,5.2320685,1.8227134,165.24313978012904,168.21503181216985,0.5907580594616912,2.4435423179858344,0.06428736485456402,168.70135903870113,167.62317847465255,0.5919182277270356,2.450489259616094,0.061856191595896906,0.27838418997040576,0.27632175089172667,70.618318285045,82.83024160639845,139.91995449427012,254.06119910833738,27.196488548607775,37.92256708846773,11.331130751299304,53.75359794559447,0.5306005261515966,-1.958473817860761,0.0236949602279104,0.04670304548499259,3.3806714384632537,0.2632953593006218,0.048798536822596786,0.10610687022900764,0.12243925442118925,0.08608233527479109,0.3879356412765851,0.1636130493097123,4.9520058818756154e-05,34.18997710720557,0.7339362576173362,168.19061737517117,168.12077366318937,0.616927330221625,0.06038972138540944,7.58154588380189e-10,2.8748057171893496e-10,9.728698816949922e-08,0,0,335,335,336,336,0,0,0.1974956176830528
9101582,0.6793,-81.1339,0.9577,2.67,18.2171,0,19851335700.0,20754702300.0,616081460000.0,19944964.0,6514865.5,6.328239,0.54367363,167.1082069107365,167.97163318080436,0.17860817866302403,1.217445771948769,0.13610625578269722,167.205744441092,168.04156992365574,0.1786245097624728,1.2174699779644238,0.1362163064437539,0.2136712747815876,0.21332372434146227,21.391785502798026,22.991610594185595,74.42564236638837,80.54206689610164,10.875356329522644,11.872094320458288,5.993647581493887,16.943620349192837,0.443529895089997,-1.3549707675455989,-0.8255322773954146,0.10757624326652802,2.25657504169497,0.18205075615900831,0.012142669786731126,0.11764705882352941,0.0,0.2438558042086437,0.10384727029513596,0.10710578857605069,0.00016175430188078546,12.337502334794287,0.797970655964985,166.89901840118904,168.17424230508175,0.2320010089145451,0.051442119635395044,8.180341642218196e-09,7.3359604599980445e-09,7.664409337801581e-08,44,47,289,292,246,246,0,0,0.5650330428644642
9103216,1.4442,-35.8974,0.5303,7.293,17.7116,0,27002359800.0,44532249000.0,1144645480000.0,37440228.0,20283118.0,5.2284856,1.7552853,166.8050948531412,167.89423566978502,0.4043166404360604,1.6787442253415203,0.05886031116888476,166.90720409952348,168.5874321254841,0.4039537972465247,1.6777222896151895,0.05900202014413969,0.3433769678239221,0.341735617595761,48.0810231979379,56.766441000654154,150.10928551746738,208.67602730667386,22.985534215732404,28.18275323381225,9.552217577666623,39.139199049453154,0.5157359107902303,-1.7413494242520575,-0.20035209058168402,0.06125267431886893,3.062538639057333,0.24226614860218978,0.02020146297502496,0.0019940179461615153,0.0012406329031823208,0.04308956230116871,0.17708059991474004,0.08800614896924319,6.454939499819439e-05,27.640119263669423,1.0248161554204167,167.07548258492886,168.91425169780769,0.46587609436328226,0.14737658051156294,-4.7852723093793715e-09,-1.8030593675470514e-09,1.212068922170409e-07,0,0,335,335,336,336,0,0,0.4982278658923804
9105124,1.0223,38.9105,0.312,10.813,18.0364,0,17105366000.0,57163198000.0,821946020000.0,25595036.0,4461272.5,5.0203505,1.7102406,170.77733137056353,166.98318792901546,0.07323382086482322,1.0790208172391036,0.2162742080366218,168.42553902035237,166.72924578589942,0.0752102463249138,1.0813268594575476,0.2130192674849108,0.4363051044372258,0.4363157799984615,90.10001546261462,91.74001426112929,158.75541473195844,161.99111205304072,32.53272999051295,33.81009784457664,10.537181499336521,65.95761144396477,0.5852365355994673,-2.236182825188684,0.4865955490731215,0.03433873944394249,3.9827022962231085,0.28859768764715316,0.052993133340327965,0.05047643574555756,0.038151331146404316,0.053008959586865786,0.40380203762968825,0.09610738284744232,4.201816511887933e-05,25.17560869475179,1.2982663850294207,168.8451096104296,167.1459145677428,0.02620595794818923,0.4678176638247723,-5.894546376631583e-09,-2.2210265946609287e-09,1.4930386426292957e-07,0,0,335,335,336,336,0,0,0.5545178781588204
9106483,3.2219,15.7967,0.7892,1.814,17.9291,0,31910066200.0,279517280.0,1344431460000.0,65450784.0,45247280.0,8.125881,0.0,167.36200395545202,167.3845748353654,0.1793016698160066,1.2184745152043976,0.06259160768821488,167.47673629234492,167.44950334178446,0.1793180125246987,1.218498779382672,0.0626828954701838,0.28853477509931924,0.29001952516111384,14.566857465769266,16.400529669999873,57.26180974822107,60.51075904555876,7.110579158642743,7.886490024531085,3.043502403457877,11.941989999927667,0.5537356374739072,-1.786999925095937,0.019382353587324985,0.16182271569143292,2.9685152706054136,0.04197862823358919,0.0031472546170780605,0.0,0.0,0.048620752147424666,0.07296726696307781,0.07245957293670048,0.0002726888369691181,9.096901735698127,1.976596236706407,167.47381632972662,167.4828599500029,0.17684144905985952,2.7876940428296932,-1.040592892502476e-09,1.1059633442784215e-09,1.1169704373348088e-07,16,14,329,327,314,314,0,0,0.4815802045211138
9108583,1.5221,59.2368,0.7707,4.359,18.308,0,20230725600.0,26153023500.0,1329093940000.0,51251004.0,38073648.0,8.041167,0.6129961,168.59002214393334,168.18921771901856,0.3952026668501525,1.6534464442690178,1.5232698197478176,167.8843029062017,167.53805339230968,0.39498173293981387,1.6528426568986914,1.5225823448215863,0.23040577293354342,0.23803843070177746,36.54014473750285,50.498509020682405,158.09613396737987,210.46384108857143,18.110158582557677,24.07181664290425,6.879343284342565,29.509879930409145,0.5533317751231638,-1.9210609149188937,0.11028750089845385,0.0566467425140903,3.1621023042074543,0.09585051906823226,0.005814197837994972,0.0,0.0,0.04040244653306811,0.12560285440190871,0.07767714374445837,5.522208703468891e-05,19.797836566391318,1.4916378656261713,167.8858920527043,167.4627380219722,0.2720158828941422,1.5348125029020403,-5.820454068731598e-09,-5.559080995208731e-09,8.964998906742058e-08,0,0,335,335,336,336,0,0,0.0753342210203059
9110373,1.6714,-73.575,0.7672,5.294,17.5959,0,30401386500.0,33494181900.0,1144839600000.0,50300504.0,16274719.0,5.858373,0.6591732,167.58302023620362,167.44777463472295,0.0904771384413412,1.0994775857379655,0.03747078300403072,167.84129007310008,167.3471358904663,0.09050772402374696,1.0995145603920555,0.03725256661974859,0.46119305274246314,0.4617569636227722,50.31140965278019,53.19279660651907,146.06475157460372,155.0271301323956,20.489731001905508,21.457759663923216,7.918068307015006,39.97509438025001,0.583921783789276,-1.9418527827604042,0.27611680820987594,0.05891476875657137,3.51585126903052,0.17943667408129224,0.00829878329072426,0.00020429009193054137,0.0,0.08335695215725313,0.11640052458848048,0.07280142976343504,7.518224922900779e-05,21.109142972081568,1.4246895466509917,168.4689408542948,167.86728291666907,0.06556890649932147,2.9914935362509287,-6.376714114922385e-09,-2.4027042508206807e-09,1.6151676445065734e-07,0,0,335,335,336,336,0,0,0.561528973888201
9112391,2.2194,-45.8423,0.3957,11.685,18.1845,0,10622696400.0,42348290000.0,938907010000.0,12729381.0,1472266.0,6.2380285,1.188376,168.37529420257673,166.67740322228713,0.6929720432788868,3.2570323910546803,0.006555103693527653,167.21790903487036,167.0457104179112,0.6929601251933405,3.2569059658120687,0.006327920230752246,0.21622841289679376,0.21434791030563946,79.35776197646712,99.65091369771584,146.03566842537384,341.0353505104067,28.403294449254865,44.78890944971384,10.664779030229314,63.467659332254314,0.5672650428770893,-2.0226576437014265,0.24966370932668092,0.03777812506873344,3.8730031024209666,0.251650892714633,0.05987241766479744,0.05096040768326147,0.09861454843016776,0.016765562200408313,0.37728846099904206,0.1480247560484527,3.891379036842059e-05,31.799382585751598,0.886193742898343,166.93891225773245,167.01372707796116,0.616233177755868,3.1300333672635032,-2.9211784198266664e-09,-1.1006809589124255e-09,7.399097376019496e-08,0,0,335,335,336,336,0,0,0.4816527765145926
9113324,0.9844,54.0558,0.9063,3.493,17.7545,0,21931307000.0,52985102000.0,933293590000.0,18164198.0,7007475.0,5.1835923,1.5469013,166.96709317789205,168.939801852532,0.4737764773987524,1.9003331418116072,-0.8132102962414082,168.7982489447681,167.39210202244016,0.4759949301735775,1.9083784825426433,-0.8118509906472771,0.3122090371126004,0.32157139102043125,26.41943135524891,41.75332502022112,167.87864103849768,173.0939755408171,13.25704293754719,19.221064100929237,5.200325211004993,21.42039960315456,0.5692834516405871,-1.8335185961216298,0.1285814727331962,0.08706612766104169,3.0739853231756804,0.24195122500295904,0.028254186726732293,0.019241652518392757,0.008702746481260197,0.032070838644901296,0.30139563645659895,0.3649544047098902,0.0001383585581806158,14.053197782829027,1.5064181994235735,168.95333174527156,167.54051977107216,0.2535305629642391,2.604416573652188,2.0197277710411613e-09,3.4766312638930938e-09,1.1749204554212686e-07,0,20,318,335,319,316,0,0,0.5362036677395834
9114531,1.5495,88.8535,0.7541,3.794,18.5351,0,17468573700.0,17467920400.0,1299979700000.0,54761716.0,33722368.0,8.42258,0.0,168.99693167148254,169.4634776253398,0.3947493934363835,1.6522081748544144,1.2509979699315203,168.34490245047635,167.71278301795888,0.3960277783308447,1.6557052859755217,1.2507529866679163,0.18277313948316184,0.1852447574766306,27.591243092312787,36.52748938608646,148.85210167883116,166.53957448594488,14.410340048646212,18.41897814640925,5.860459509745502,22.404843583440442,0.5278934649574197,-1.8310210744040631,-0.07802974389875672,0.06978753684809698,2.912051232815003,0.07158872108567545,0.020806198832065352,0.0,0.0,0.032545637572246884,0.12954289921228695,0.16033701993216257,6.029354138960832e-05,17.49893568344428,1.5998263793980347,168.30648833197367,167.74419344113704,0.2975725231045675,1.29800951642065,3.619178121913527e-09,4.587752013455367e-09,7.242009889991935e-08,0,0,335,335,336,336,0,0,0.0222807639436991
9116297,1.0037,-64.5166,0.8757,2.77,18.5732,0,18491615200.0,30756137000.0,1309034940000.0,48496824.0,35858816.0,8.872822,0.18695511,165.8172781235584,167.50665391168084,0.22650559346161692,1.2928341711936828,0.29880265303829895,165.733204521993,167.5072042144671,0.22651039477993018,1.2928421962638843,0.29879097227355467,0.17432724210029235,0.17410559181040264,22.240487650104075,24.970735586433964,87.59010539626354,90.15575467971338,11.504681669448408,12.912770178906726,5.174854598913927,17.98125222087109,0.5038969541223745,-1.6774884725797652,-0.3032105655964692,0.08779253783695014,2.704608906071024,0.07665721772037665,0.0049471389144242475,0.0,0.0,0.11297275451827346,0.08666295316822212,0.10150983126040422,7.91985528976874e-05,13.670729300881062,1.5704105848110856,165.76384011487073,167.48516102158396,0.17520569863117746,0.05766902368404657,5.288010962482436e-10,2.0051325126164334e-10,6.785616915494142e-08,0,0,335,335,336,336,0,0,0.13187558809799
